Region,Year,Value,,Unit,Source,Updated at,Updated by
PT,2040,0.2064,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,2045,0.2193,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,2050,0.2322,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,2055,0.2322,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,2060,0.2322,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2018,35.5896,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2020,35.5896,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2021,35.3128,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2025,34.2056,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2030,32.8215,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2035,31.4375,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2040,30.0534,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2045,28.6694,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2050,27.2854,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2055,27.2854,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,2060,27.2854,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2018,183.4236,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2020,183.4236,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2021,182.8251,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2025,180.4309,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2030,177.4381,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2035,174.4454,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2040,171.4527,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2045,168.4599,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2050,165.4672,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2055,165.4672,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,2060,165.4672,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2018,6.8292,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2020,6.8292,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2021,6.7922,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2025,6.6443,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2030,6.4594,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2035,6.2744,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2040,6.0895,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2045,5.9046,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2050,5.7197,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2055,5.7197,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,2060,5.7197,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2018,51.3756,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2020,51.3756,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2021,50.8845,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2025,48.92,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2030,46.4644,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2035,44.0088,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2040,41.5532,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2045,39.0976,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2050,36.642,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2055,36.642,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,2060,36.642,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2018,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2020,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2021,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2025,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2030,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2035,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2040,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2045,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2050,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2055,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,2060,0,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2018,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2020,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2021,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2025,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2030,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2035,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2040,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2045,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2050,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2055,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,2060,43.2,,PJ,European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),10.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
DE_BB,2018,22.8528201,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2025,22.7300918,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2030,22.6073635,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2035,22.4846352,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2040,22.361907,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2045,22.2391849,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2050,22.1164566,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2055,22.1164566,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BB,2060,22.1164566,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2018,32.8669772,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2025,32.6904691,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2030,32.513961,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2035,32.3374529,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2040,32.1609448,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2045,31.9844457,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2050,31.8079376,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2055,31.8079376,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BE,2060,31.8079376,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2018,33.1237504,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2025,32.9458634,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2030,32.7679763,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2035,32.5900893,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2040,32.4122022,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2045,32.2343242,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2050,32.0564371,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2055,32.0564371,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BW,2060,32.0564371,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2018,41.3404947,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2025,41.1184806,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2030,40.8964666,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2035,40.6744525,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2040,40.4524384,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2045,40.2304356,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2050,40.0084215,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2055,40.0084215,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_BY,2060,40.0084215,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2018,3.59482563,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2025,3.57552006,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2030,3.55621448,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2035,3.53690891,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2040,3.51760334,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2045,3.49829875,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2050,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2055,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HB,2060,3.47899318,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2018,26.9611922,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW,03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2025,26.8164004,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
DE_HE,2030,26.6716086,,PJ,Karten der Energiewirtschaft - Infrastruktur im Blick | BDEW + European Commission: District heating and cooling in the European Union + Fallahnejad et al. 2024: District heating potential in the EU-27 (see assumption and/or calculation file),03.03.2026,Julian Bornemann <jb@wip.tu-berlin.de>
