Region,Technology,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,R_Coal_Lignite,1,2040,1.151220452,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2045,1.09365943,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2050,1.038976458,,MEUR/PJ,,,
DE,R_Gas,1,2018,6.166666667,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2020,6.166666667,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2025,8.333333333,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2030,9.083333333,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2035,10.02777778,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2040,11.16666667,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2045,11.16666667,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2050,11.16666667,,MEUR/PJ,"Natural Gas Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2018,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2020,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2025,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2030,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2035,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2040,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2045,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2050,0.722222222,,MEUR/PJ,"Uranium Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2018,9.788888889,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2020,9.788888889,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2025,11.06111111,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2030,12.33333333,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2035,12.20555556,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2040,12.07777778,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2045,12.07777778,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2050,12.07777778,,MEUR/PJ,"Oil Table 1.9, Financial assumptions for the fossil fuel price and GHG emission cost, High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data",16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,RES_Biogas,1,2018,5.176925274,,MEUR/PJ,,,
DE,RES_Biogas,1,2020,4.681741117,,MEUR/PJ,,,
DE,RES_Biogas,1,2025,4.963095752,,MEUR/PJ,,,
DE,RES_Biogas,1,2030,5.244450386,,MEUR/PJ,,,
DE,RES_Biogas,1,2035,5.52580502,,MEUR/PJ,,,
DE,RES_Biogas,1,2040,5.807159655,,MEUR/PJ,,,
DE,RES_Biogas,1,2045,6.088514289,,MEUR/PJ,,,
DE,RES_Biogas,1,2050,6.369868924,,MEUR/PJ,,,
DE,RES_Biomass,1,2018,3.91,,MEUR/PJ,,,
DE,RES_Biomass,1,2020,3.536,,MEUR/PJ,,,
DE,RES_Biomass,1,2025,3.7485,,MEUR/PJ,,,
DE,RES_Biomass,1,2030,3.961,,MEUR/PJ,,,
DE,RES_Biomass,1,2035,4.1735,,MEUR/PJ,,,
DE,RES_Biomass,1,2040,4.386,,MEUR/PJ,,,
DE,RES_Biomass,1,2045,4.5985,,MEUR/PJ,,,
DE,RES_Biomass,1,2050,4.811,,MEUR/PJ,,,
World,RES_Biomass,1,2018,3.91,,MEUR/PJ,,,
World,RES_Biomass,1,2020,4.16,,MEUR/PJ,,,
World,RES_Biomass,1,2025,4.41,,MEUR/PJ,,,
World,RES_Biomass,1,2030,4.66,,MEUR/PJ,,,
World,RES_Biomass,1,2035,4.91,,MEUR/PJ,,,
World,RES_Biomass,1,2040,5.16,,MEUR/PJ,,,
World,RES_Biomass,1,2045,5.41,,MEUR/PJ,,,
World,RES_Biomass,1,2050,5.66,,MEUR/PJ,,,
"World,RES_CSP,1,2018,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2020,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2025,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2030,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2035,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2040,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2045,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
"World,RES_CSP,1,2050,0,,MEUR/PJ,""CSP (solar field, parabolic trough) Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options"" Appendix A Supplementary data""""",08.09.2023,"Luka Garibashvili <lukaga@stud.ntnu.no>""",,,,,,,
World,RES_CSP_Storage,1,2018,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2020,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2025,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2030,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2035,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2040,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2045,0,,MEUR/PJ,,,
World,RES_CSP_Storage,1,2050,0,,MEUR/PJ,,,
DE,RES_Geothermal,1,2018,0.833333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2020,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2025,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2030,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2035,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2040,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2045,0.708333334,,MEUR/PJ,,,
DE,RES_Geothermal,1,2050,0.708333334,,MEUR/PJ,,,
World,RES_Geothermal,1,2018,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2020,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2025,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2030,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2035,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2040,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2045,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Geothermal,1,2050,0.036111111,,MEUR/PJ,Geothermal high enthalpy Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,RES_Grass,1,2018,3.384912679,,MEUR/PJ,,,
DE,RES_Grass,1,2020,3.061138423,,MEUR/PJ,,,
DE,RES_Grass,1,2025,3.245101068,,MEUR/PJ,,,
DE,RES_Grass,1,2030,3.429063714,,MEUR/PJ,,,
DE,RES_Grass,1,2035,3.61302636,,MEUR/PJ,,,
DE,RES_Grass,1,2040,3.796989005,,MEUR/PJ,,,
DE,RES_Grass,1,2045,3.980951651,,MEUR/PJ,,,
DE,RES_Grass,1,2050,4.164914296,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2018,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2020,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2025,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2030,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2035,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2040,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2045,0,,MEUR/PJ,,,
DE,RES_Hydro_Large,1,2050,0,,MEUR/PJ,,,
World,RES_Hydro_Large,1,2018,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2020,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2025,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2030,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2035,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2040,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2045,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Large,1,2050,0.833333334,,MEUR/PJ,Hydro Reservoir/Dam Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,RES_Hydro_Small,1,2018,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2020,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2025,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2030,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2035,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2040,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2045,0,,MEUR/PJ,,,
DE,RES_Hydro_Small,1,2050,0,,MEUR/PJ,,,
World,RES_Hydro_Small,1,2018,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2020,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2025,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2030,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2035,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2040,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2045,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Hydro_Small,1,2050,1.388888889,,MEUR/PJ,Hydro Run-of-River Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2018,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2020,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2025,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2030,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2035,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2040,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2045,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_Ocean,1,2050,0.02890249,,MEUR/PJ,Tidal and waves Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,RES_Paper_Cardboard,1,2018,9.257637081,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2020,8.372123969,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2025,8.875256419,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2030,9.378388869,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2035,9.881521319,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2040,10.38465377,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2045,10.88778622,,MEUR/PJ,,,
DE,RES_Paper_Cardboard,1,2050,11.39091867,,MEUR/PJ,,,
World,RES_PV_Rooftop,1,2018,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2020,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2025,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2030,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2035,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2040,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2045,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Rooftop,1,2050,0,,MEUR/PJ,PV rooftop – residential Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2018,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2020,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2025,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2030,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2035,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2040,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2045,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Avg,1,2050,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2018,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2020,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2025,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2030,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2035,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2040,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2045,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Inf,1,2050,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2018,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,RES_PV_Utility_Opt,1,2020,0,,MEUR/PJ,PV fixed tilted Table 1.7 High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
