Region,Technology,Year,Value,,Source,Updated at,Updated by
IE,HLI_Biomass,2018,0.1012,,,,
IE,HLI_Direct_Electric,2018,0.0138,,,,
IE,HLI_Gas_Boiler,2018,1.2773,,,,
IE,HLI_Hardcoal,2018,0.0129,,,,
IE,HLI_Oil_Boiler,2018,0.1075,,,,
IE,HLR_Biomass,2018,0.0665,,,,
IE,HLR_Direct_Electric,2018,0.3837,,,,
IE,HLR_Gas_Boiler,2018,9.865,,,,
IE,HLR_Hardcoal,2018,0.5156,,,,
IE,HLR_Oil_Boiler,2018,1.6362,,,,
IE,HMI_Biomass,2018,0.0321,,,,
IE,HMI_Gas,2018,4.3317,,,,
IE,HMI_HardCoal,2018,0.0235,,,,
IE,HMI_Oil,2018,0.3936,,,,
IE,HMI_Steam_Electric,2018,0.0092,,,,
IE,P_Biomass,2018,0.1124,,,,
IE,P_Coal_Hardcoal,2018,0.855,,,,
IE,P_Coal_Lignite,2018,0.3106,,,,
IE,P_Gas,2018,4.182,,,,
IE,P_Gas_CCGT,2018,2.916,,,,
IE,P_Gas_Engines,2018,0.012084,,,,
IE,P_Gas_OCGT,2018,1.188,,,,
IE,P_Nuclear,2018,0,,,,
IE,P_Oil,2018,1.0805,,,,
IE,RES_Hydro_Large,2018,0.292,,,,
IE,RES_Hydro_Small,2018,0.238,,,,
IE,RES_PV_Utility_Avg,2018,0.054,,,,
IE,RES_Wind_Offshore_Transitional,2018,0.025,,,,
IE,RES_Wind_Onshore_Avg,2018,3.6,,,,
IE,X_Gasifier,2018,0,,,,
IT,CHP_Biomass_Solid,2018,1.388675875,,,,
IT,CHP_Coal_Hardcoal,2018,0.156241449,,,,
IT,CHP_Gas_CCGT_Natural,2018,5.693212924,,,,
IT,CHP_Oil,2018,0.754667922,,,,
IT,D_PHS,2018,5.693,,,,
IT,HHI_BF_BOF,2018,11.3714,,,,
IT,HHI_DRI_EAF,2018,1.7814,,,,
IT,HHI_Scrap_EAF,2018,3.2756,,,,
IT,HLI_Biomass,2018,0.1494,,,,
IT,HLI_Direct_Electric,2018,0.1426,,,,
IT,HLI_Gas_Boiler,2018,15.5272,,,,
IT,HLI_Hardcoal,2018,0.0002,,,,
IT,HLI_Oil_Boiler,2018,0.4572,,,,
IT,HLR_Biomass,2018,8.7067,,,,
IT,HLR_Direct_Electric,2018,4.1261,,,,
IT,HLR_Gas_Boiler,2018,231.1132,,,,
IT,HLR_Oil_Boiler,2018,3.9803,,,,
IT,HMI_Biomass,2018,1.0979,,,,
IT,HMI_Gas,2018,75.4388,,,,
IT,HMI_HardCoal,2018,0.0089,,,,
IT,HMI_Oil,2018,3.0724,,,,
IT,HMI_Steam_Electric,2018,0.2769,,,,
IT,P_Biomass,2018,3.7,,,,
IT,P_Coal_Hardcoal,2018,8.4,,,,
IT,P_Coal_Lignite,2018,0,,,,
IT,P_Gas,2018,45.7,,,,
IT,P_Gas_CCGT,2018,38.101478,,,,
IT,P_Gas_Engines,2018,0.25,,,,
IT,P_Gas_OCGT,2018,2.894977,,,,
IT,P_Nuclear,2018,0,,,,
IT,P_Oil,2018,13.9,,,,
IT,RES_Hydro_Large,2018,15.102,,,,
IT,RES_Hydro_Large_Base,2018,9.409,,,,
IT,RES_Hydro_Small,2018,7.368,,,,
IT,RES_PV_Utility_Avg,2018,19.877,,,,
IT,RES_Wind_Offshore_Transitional,2018,0,,,,
IT,RES_Wind_Onshore_Avg,2018,10.5,,,,
IT,X_Gasifier,2018,15.1,,,,
LT,CHP_Biomass_Solid,2018,0.291888303,,,,
LT,CHP_Gas_CCGT_Natural,2018,0.120211802,,,,
LT,CHP_Oil,2018,0.083699684,,,,
LT,D_PHS,2018,0.9,,,,
LT,HHI_DRI_EAF,2018,0.0129,,,,
LT,HHI_Scrap_EAF,2018,0.0001,,,,
LT,HLI_Biomass,2018,0.0527,,,,
LT,HLI_Direct_Electric,2018,0.0055,,,,
LT,HLI_Gas_Boiler,2018,0.5874,,,,
LT,HLI_Hardcoal,2018,0.0014,,,,
LT,HLI_Oil_Boiler,2018,0.022,,,,
LT,HLR_Biomass,2018,0.7147,,,,
LT,HLR_Direct_Electric,2018,0.054,,,,
LT,HLR_Gas_Boiler,2018,4.5913,,,,
LT,HLR_Hardcoal,2018,0.0821,,,,
LT,HLR_Oil_Boiler,2018,0.0584,,,,
LT,HMI_Biomass,2018,0.1054,,,,
LT,HMI_Gas,2018,5.0859,,,,
LT,HMI_HardCoal,2018,0.0051,,,,
LT,HMI_Oil,2018,0.0427,,,,
LT,HMI_Steam_Electric,2018,0.0037,,,,
LT,P_Biomass,2018,0.07019,,,,
LT,P_Coal_Hardcoal,2018,0,,,,
LT,P_Coal_Lignite,2018,0,,,,
LT,P_Gas,2018,0.54445,,,,
LT,P_Gas_CCGT,2018,0.49,,,,
LT,P_Gas_Engines,2018,0.6,,,,
LT,P_Gas_OCGT,2018,0,,,,
LT,P_Nuclear,2018,0,,,,
LT,P_Oil,2018,1.2039,,,,
LT,RES_Hydro_Large,2018,0.116,,,,
LT,RES_Hydro_Small,2018,0.2,,,,
LT,RES_PV_Utility_Avg,2018,0.071,,,,
LT,RES_Wind_Offshore_Transitional,2018,0,,,,
LT,RES_Wind_Onshore_Avg,2018,0.5,,,,
LT,X_Gasifier,2018,4,,,,
LU,CHP_Biomass_Solid,2018,0.056209798,,,,
LU,CHP_Gas_CCGT_Natural,2018,0.051707205,,,,
LU,D_PHS,2018,1.21,,,,
LU,HHI_BF_BOF,2018,0.5069,,,,
LU,HHI_DRI_EAF,2018,0.1077,,,,
LU,HHI_Scrap_EAF,2018,0.3037,,,,
LU,HLI_Biomass,2018,0.0055,,,,
LU,HLI_Direct_Electric,2018,0.004,,,,
LU,HLI_Gas_Boiler,2018,0.0759,,,,
LU,HLI_Hardcoal,2018,0.0013,,,,
LU,HLI_Oil_Boiler,2018,0.0009,,,,
LU,HLR_Biomass,2018,0.032,,,,
LU,HLR_Direct_Electric,2018,0.0521,,,,
LU,HLR_Gas_Boiler,2018,2.4663,,,,
LU,HLR_Hardcoal,2018,0.0009,,,,
LU,HLR_Oil_Boiler,2018,0.33,,,,
LU,HMI_Gas,2018,1.0581,,,,
LU,HMI_Oil,2018,0.0399,,,,
LU,HMI_Steam_Electric,2018,0.0103,,,,
LU,P_Biomass,2018,0.221,,,,
LU,P_Coal_Hardcoal,2018,0,,,,
LU,P_Coal_Lignite,2018,0,,,,
LU,P_Gas,2018,0.52,,,,
LU,P_Gas_CCGT,2018,0,,,,
LU,P_Gas_OCGT,2018,0.015145,,,,
LU,P_Nuclear,2018,0,,,,
LU,P_Oil,2018,0.01,,,,
LU,RES_Hydro_Large,2018,1.21,,,,
LU,RES_Hydro_Small,2018,0.04,,,,
LU,RES_PV_Utility_Avg,2018,0.114,,,,
LU,RES_Wind_Offshore_Transitional,2018,0,,,,
LU,RES_Wind_Onshore_Avg,2018,0.06,,,,
LV,CHP_Biomass_Solid,2018,0.55536593,,,,
LV,CHP_Coal_Hardcoal,2018,0.00641696,,,,
LV,CHP_Gas_CCGT_Natural,2018,0.70809754,,,,
LV,D_PHS,2018,0,,,,
LV,HHI_DRI_EAF,2018,0.012,,,,
LV,HHI_Scrap_EAF,2018,0.0362,,,,
LV,HLI_Biomass,2018,0.0699,,,,
LV,HLI_Direct_Electric,2018,0.0059,,,,
LV,HLI_Gas_Boiler,2018,0.1741,,,,
LV,HLI_Hardcoal,2018,0.0003,,,,
LV,HLI_Oil_Boiler,2018,0.0066,,,,
LV,HLR_Biomass,2018,0.7319,,,,
LV,HLR_Direct_Electric,2018,0.0685,,,,
LV,HLR_Gas_Boiler,2018,4.6063,,,,
LV,HLR_Hardcoal,2018,0.0248,,,,
LV,HLR_Oil_Boiler,2018,0.1376,,,,
LV,HMI_Biomass,2018,0.1896,,,,
LV,HMI_Gas,2018,1.8713,,,,
LV,HMI_HardCoal,2018,0.0027,,,,
LV,HMI_Oil,2018,0.1054,,,,
LV,HMI_Steam_Electric,2018,0.0031,,,,
LV,P_Biomass,2018,0.13,,,,
LV,P_Coal_Hardcoal,2018,0,,,,
LV,P_Coal_Lignite,2018,0,,,,
LV,P_Gas,2018,1.031,,,,
LV,P_Gas_CCGT,2018,1.024,,,,
LV,P_Gas_OCGT,2018,0,,,,
LV,P_Nuclear,2018,0,,,,
LV,P_Oil,2018,0.109,,,,
LV,RES_Hydro_Large,2018,0,,,,
LV,RES_Hydro_Small,2018,1.594,,,,
LV,RES_PV_Utility_Avg,2018,0,,,,
LV,RES_Wind_Offshore_Transitional,2018,0,,,,
LV,RES_Wind_Onshore_Avg,2018,0.135,,,,
ME,D_PHS,2018,0.65,,,,
ME,P_Biomass,2018,0,,,,
ME,P_Coal_Hardcoal,2018,0,,,,
ME,P_Coal_Lignite,2018,0.2,,,,
ME,P_Nuclear,2018,0,,,,
ME,P_Oil,2018,0,,,,
ME,RES_PV_Utility_Avg,2018,0,,,,
ME,RES_Wind_Offshore_Transitional,2018,0,,,,
ME,RES_Wind_Onshore_Avg,2018,0,,,,
MK,D_PHS,2018,0.566,,,,
MK,P_Biomass,2018,0.016,,,,
MK,P_Coal_Hardcoal,2018,0,,,,
MK,P_Coal_Lignite,2018,0.615,,,,
MK,P_Gas,2018,0.23,,,,
MK,P_Nuclear,2018,0,,,,
MK,P_Oil,2018,0.198,,,,
MK,RES_PV_Utility_Avg,2018,0.019,,,,
MK,RES_Wind_Offshore_Transitional,2018,0,,,,
MK,RES_Wind_Onshore_Avg,2018,0.065,,,,
NL,CHP_Biomass_Solid,2018,0.773031237,,,,
NL,CHP_Coal_Hardcoal,2018,0.253078943,,,,
NL,CHP_Gas_CCGT_Natural,2018,7.083292536,,,,
NL,CHP_Oil,2018,0.349262269,,,,
NL,D_PHS,2018,0,,,,
NL,HHI_BF_BOF,2018,7.1748,,,,
NL,HHI_DRI_EAF,2018,1.536,,,,
NL,HHI_Scrap_EAF,2018,0.0855,,,,
NL,HLI_Biomass,2018,0.0884,,,,
NL,HLI_Direct_Electric,2018,0.0381,,,,
NL,HLI_Gas_Boiler,2018,8.1856,,,,
NL,HLI_Hardcoal,2018,0.0207,,,,
NL,HLI_Oil_Boiler,2018,0.4214,,,,
NL,HLR_Biomass,2018,0.7966,,,,
NL,HLR_Direct_Electric,2018,0.8862,,,,
NL,HLR_Gas_Boiler,2018,52.8778,,,,
NL,HLR_Hardcoal,2018,0.0018,,,,
NL,HLR_Oil_Boiler,2018,0.283,,,,
NL,HMI_Biomass,2018,0.1985,,,,
NL,HMI_Gas,2018,58.1172,,,,
NL,HMI_HardCoal,2018,0.0419,,,,
NL,HMI_Oil,2018,0.0326,,,,
NL,HMI_Steam_Electric,2018,0.0689,,,,
NL,P_Biomass,2018,1.468,,,,
NL,P_Coal_Hardcoal,2018,5.66,,,,
NL,P_Coal_Lignite,2018,0,,,,
NL,P_Gas,2018,19.64,,,,
NL,P_Gas_CCGT,2018,12.50835,,,,
NL,P_Gas_Engines,2018,0.642,,,,
NL,P_Gas_OCGT,2018,0.40114,,,,
NL,P_Nuclear,2018,0.486,,,,
NL,P_Oil,2018,1.545,,,,
NL,RES_Hydro_Large,2018,0,,,,
NL,RES_Hydro_Small,2018,0.038,,,,
NL,RES_PV_Utility_Avg,2018,4.181,,,,
NL,RES_Wind_Offshore_Transitional,2018,1.1,,,,
NL,RES_Wind_Onshore_Avg,2018,3.4,,,,
NL,X_Gasifier,2018,12,,,,
NO,CHP_Biomass_Solid,2018,0.054,,,,
NO,CHP_Gas_CCGT_Natural,2018,0.37,,,,
NO,D_PHS,2018,1.3,,,,
NO,HHI_BF_BOF,2018,13.5865,,,,
NO,HHI_DRI_EAF,2018,0.1761,,,,
NO,HHI_Scrap_EAF,2018,0.365,,,,
NO,HLI_Biomass,2018,0.0937,,,,
NO,HLI_Direct_Electric,2018,0.0333,,,,
NO,HLI_Gas_Boiler,2018,1.4556,,,,
NO,HLI_Oil_Boiler,2018,0.1836,,,,
NO,HLR_Biomass,2018,0.7139,,,,
NO,HLR_Gas_Boiler,2018,10.095,,,,
NO,HLR_Oil_Boiler,2018,0.327,,,,
NO,HMI_Biomass,2018,0.0643,,,,
NO,HMI_Gas,2018,1.4997,,,,
NO,HMI_HardCoal,2018,0.1334,,,,
NO,HMI_Oil,2018,0.0606,,,,
NO,HMI_Steam_Electric,2018,0.0082,,,,
NO,P_Biomass,2018,0.55,,,,
NO,P_Coal_Hardcoal,2018,0,,,,
NO,P_Coal_Lignite,2018,0,,,,
NO,P_Gas,2018,1.2,,,,
NO,P_Gas_CCGT,2018,0,,,,
NO,P_Gas_OCGT,2018,0.426,,,,
NO,P_Nuclear,2018,0,,,,
NO,P_Oil,2018,0,,,,
NO,RES_Hydro_Large,2018,24.47518905,,,,
NO,RES_Hydro_Large_Base,2018,23.4,,,,
NO,RES_Hydro_Small,2018,8.473811519,,,,
NO,RES_PV_Utility_Avg,2018,0,,,,
NO,RES_Wind_Offshore_Transitional,2018,0,,,,
NO,RES_Wind_Onshore_Avg,2018,3.976775,,,,
NO,X_Gasifier,2018,0,,,,
NONEU_Balkan,CHP_Gas_CCGT_Natural,2018,0.308,,,,
NONEU_Balkan,CHP_Oil,2018,0.028,,,,
NONEU_Balkan,HHI_BF_BOF,2018,2.4269,,,,
NONEU_Balkan,HHI_DRI_EAF,2018,0.275,,,,
NONEU_Balkan,HHI_Scrap_EAF,2018,0.0037,,,,
NONEU_Balkan,HLI_Biomass,2018,0.1002,,,,
NONEU_Balkan,HLI_Direct_Electric,2018,0.0189,,,,
NONEU_Balkan,HLI_Gas_Boiler,2018,1.7054,,,,
NONEU_Balkan,HLI_Hardcoal,2018,0.0142,,,,
NONEU_Balkan,HLI_Lignite,2018,0.0552,,,,
NONEU_Balkan,HLI_Oil_Boiler,2018,0.1988,,,,
NONEU_Balkan,HLR_Biomass,2018,3.9505,,,,
NONEU_Balkan,HLR_Gas_Boiler,2018,6.2256,,,,
NONEU_Balkan,HLR_Hardcoal,2018,0.7765,,,,
NONEU_Balkan,HLR_Oil_Boiler,2018,0.847,,,,
NONEU_Balkan,HMI_Biomass,2018,0.1688,,,,
NONEU_Balkan,HMI_Gas,2018,5.1758,,,,
NONEU_Balkan,HMI_HardCoal,2018,0.224,,,,
NONEU_Balkan,HMI_Oil,2018,0.6536,,,,
NONEU_Balkan,HMI_Steam_Electric,2018,0.0136,,,,
NONEU_Balkan,P_Biomass,2018,0.016,,,,
NONEU_Balkan,P_Coal_Hardcoal,2018,0,,,,
NONEU_Balkan,P_Coal_Lignite,2018,8.404,,,,
NONEU_Balkan,P_Gas,2018,0.54,,,,
NONEU_Balkan,P_Nuclear,2018,0,,,,
NONEU_Balkan,P_Oil,2018,0.198,,,,
NONEU_Balkan,RES_Hydro_Large,2018,4.409,,,,
NONEU_Balkan,RES_Hydro_Small,2018,3.624,,,,
NONEU_Balkan,RES_PV_Utility_Avg,2018,0.019,,,,
NONEU_Balkan,RES_Wind_Offshore_Transitional,2018,0,,,,
NONEU_Balkan,RES_Wind_Onshore_Avg,2018,2.813,,,,
PL,CHP_Biomass_Solid,2018,1.300965,,,,
PL,CHP_Coal_Hardcoal,2018,6.69644,,,,
PL,CHP_Gas_CCGT_Natural,2018,1.240455,,,,
PL,CHP_Oil,2018,0.70595,,,,
PL,D_PHS,2018,1.413,,,,
PL,HHI_BF_BOF,2018,7.8785,,,,
PL,HHI_DRI_EAF,2018,1.2588,,,,
PL,HHI_Scrap_EAF,2018,0.7791,,,,
PL,HLI_Biomass,2018,1.1235,,,,
PL,HLI_Direct_Electric,2018,0.0316,,,,
PL,HLI_Gas_Boiler,2018,8.9041,,,,
PL,HLI_Hardcoal,2018,0.7346,,,,
PL,HLI_Lignite,2018,0.0037,,,,
PL,HLI_Oil_Boiler,2018,0.1755,,,,
PL,HLR_Biomass,2018,3.818,,,,
PL,HLR_Direct_Electric,2018,1.4896,,,,
PL,HLR_Gas_Boiler,2018,68.9307,,,,
PL,HLR_Hardcoal,2018,9.2907,,,,
PL,HLR_Oil_Boiler,2018,1.3582,,,,
PL,HMI_Biomass,2018,0.4209,,,,
PL,HMI_Gas,2018,31.8177,,,,
PL,HMI_HardCoal,2018,7.2593,,,,
PL,HMI_Oil,2018,0.4881,,,,
PL,HMI_Steam_Electric,2018,0.072,,,,
PL,P_Biomass,2018,1.89804,,,,
PL,P_Coal_Hardcoal,2018,17.1902,,,,
PL,P_Coal_Lignite,2018,8.283002,,,,
PL,P_Gas,2018,1.631796,,,,
PL,P_Gas_CCGT,2018,0.7413,,,,
PL,P_Gas_OCGT,2018,0.117,,,,
PL,P_Nuclear,2018,0,,,,
PL,P_Oil,2018,2.321082,,,,
PL,RES_Hydro_Large,2018,2.391,,,,
PL,RES_Hydro_Small,2018,0.959,,,,
PL,RES_PV_Utility_Avg,2018,0.496,,,,
PL,RES_Wind_Offshore_Transitional,2018,0,,,,
PL,RES_Wind_Onshore_Avg,2018,5.1,,,,
PL,X_Gasifier,2018,4.672781122,,,,
PT,CHP_Biomass_Solid,2018,0.572260599,,,,
PT,CHP_Gas_CCGT_Natural,2018,1.070165491,,,,
PT,CHP_Oil,2018,0.087254427,,,,
PT,D_PHS,2018,0,,,,
PT,HHI_BF_BOF,2018,0.4296,,,,
PT,HHI_DRI_EAF,2018,0.1911,,,,
PT,HHI_Scrap_EAF,2018,0.2381,,,,
PT,HLI_Biomass,2018,2.9369,,,,
PT,HLI_Direct_Electric,2018,1.5238,,,,
PT,HLI_Gas_Boiler,2018,12,,,,
PT,HLI_Oil_Boiler,2018,2.5911,,,,
PT,HLR_Biomass,2018,1.0387,,,,
PT,HLR_Direct_Electric,2018,1.6531,,,,
PT,HLR_Gas_Boiler,2018,9.7439,,,,
PT,HLR_Oil_Boiler,2018,0.8085,,,,
PT,HMI_Biomass,2018,0.0976,,,,
PT,HMI_Gas,2018,13.7208,,,,
PT,HMI_HardCoal,2018,0.0639,,,,
PT,HMI_Oil,2018,0.3502,,,,
PT,HMI_Steam_Electric,2018,0.0531,,,,
PT,P_Biomass,2018,0.613,,,,
PT,P_Coal_Hardcoal,2018,1.756,,,,
PT,P_Coal_Lignite,2018,0,,,,
PT,P_Gas,2018,3.829,,,,
PT,P_Gas_CCGT,2018,3.891952,,,,
PT,P_Gas_OCGT,2018,0,,,,
PT,P_Nuclear,2018,0,,,,
PT,P_Oil,2018,1.3185,,,,
PT,RES_Hydro_Large,2018,0,,,,
PT,RES_Hydro_Small,2018,4.373,,,,
PT,RES_PV_Utility_Avg,2018,0.66,,,,
PT,RES_Wind_Offshore_Transitional,2018,0,,,,
PT,RES_Wind_Onshore_Avg,2018,4.942,,,,
PT,X_Gasifier,2018,7.6,,,,
RO,CHP_Biomass_Solid,2018,0.091554357,,,,
RO,CHP_Coal_Hardcoal,2018,0.118505729,,,,
RO,CHP_Coal_Lignite,2018,0.260940163,,,,
RO,CHP_Gas_CCGT_Natural,2018,1.092529151,,,,
RO,CHP_Oil,2018,0.049319398,,,,
RO,D_PHS,2018,0,,,,
RO,HHI_BF_BOF,2018,4.5861,,,,
RO,HHI_DRI_EAF,2018,1.0331,,,,
RO,HHI_Scrap_EAF,2018,0.3182,,,,
RO,HLI_Biomass,2018,0.0864,,,,
RO,HLI_Direct_Electric,2018,0.0272,,,,
RO,HLI_Gas_Boiler,2018,1.9489,,,,
RO,HLI_Hardcoal,2018,0.0038,,,,
RO,HLI_Lignite,2018,0.0003,,,,
RO,HLI_Oil_Boiler,2018,0.155,,,,
RO,HLR_Biomass,2018,4.0064,,,,
RO,HLR_Direct_Electric,2018,0.2503,,,,
RO,HLR_Gas_Boiler,2018,21.5687,,,,
RO,HLR_Hardcoal,2018,0.1091,,,,
RO,HLR_Oil_Boiler,2018,0.4214,,,,
RO,HMI_Biomass,2018,0.2927,,,,
RO,HMI_Gas,2018,20.3723,,,,
RO,HMI_HardCoal,2018,0.6534,,,,
RO,HMI_Oil,2018,0.4211,,,,
RO,HMI_Steam_Electric,2018,0.0226,,,,
RO,P_Biomass,2018,0.15,,,,
RO,P_Coal_Hardcoal,2018,0.753,,,,
RO,P_Coal_Lignite,2018,3.6272,,,,
RO,P_Gas,2018,1.918964,,,,
RO,P_Gas_CCGT,2018,0.832,,,,
RO,P_Gas_Engines,2018,0.6625,,,,
RO,P_Gas_OCGT,2018,0,,,,
RO,P_Nuclear,2018,1.3,,,,
RO,P_Oil,2018,1.826896,,,,
RO,RES_Hydro_Large,2018,0,,,,
RO,RES_Hydro_Small,2018,6.3924025,,,,
RO,RES_PV_Utility_Avg,2018,2,,,,
RO,RES_Wind_Offshore_Transitional,2018,0.632,,,,
RO,RES_Wind_Onshore_Avg,2018,3.3,,,,
RS,D_PHS,2018,0.6,,,,
RS,P_Biomass,2018,0,,,,
RS,P_Coal_Hardcoal,2018,0,,,,
RS,P_Coal_Lignite,2018,5.079,,,,
RS,P_Gas,2018,0.31,,,,
RS,P_Nuclear,2018,0,,,,
RS,P_Oil,2018,0,,,,
RS,RES_PV_Utility_Avg,2018,0,,,,
RS,RES_Wind_Offshore_Transitional,2018,0,,,,
RS,RES_Wind_Onshore_Avg,2018,2.558,,,,
SE,CHP_Biomass_Solid,2018,1.9344313,,,,
SE,CHP_Coal_Hardcoal,2018,0.342059002,,,,
SE,CHP_Gas_CCGT_Natural,2018,0.144089266,,,,
SE,CHP_Oil,2018,0.016766919,,,,
SE,D_PHS,2018,0.43,,,,
SE,HHI_BF_BOF,2018,5.3488,,,,
SE,HHI_DRI_EAF,2018,0.1485,,,,
SE,HHI_Scrap_EAF,2018,0.3035,,,,
SE,HLI_Biomass,2018,4.8054,,,,
SE,HLI_Direct_Electric,2018,0.1238,,,,
SE,HLI_Gas_Boiler,2018,13.9357,,,,
SE,HLI_Hardcoal,2018,0.008,,,,
SE,HLI_Oil_Boiler,2018,0.3545,,,,
SE,HLR_Biomass,2018,1.3523,,,,
SE,HLR_Direct_Electric,2018,1.7205,,,,
SE,HLR_Gas_Boiler,2018,28.0976,,,,
SE,HLR_Oil_Boiler,2018,0.3391,,,,
SE,HMI_Biomass,2018,0.1998,,,,
SE,HMI_Gas,2018,15.9262,,,,
SE,HMI_Oil,2018,1.1655,,,,
SE,HMI_Steam_Electric,2018,0.0351,,,,
SE,P_Biomass,2018,4.15,,,,
SE,P_Coal_Hardcoal,2018,0.23,,,,
SE,P_Coal_Lignite,2018,0,,,,
SE,P_Gas,2018,0.92,,,,
SE,P_Gas_CCGT,2018,1.488,,,,
SE,P_Gas_OCGT,2018,1.482,,,,
SE,P_Nuclear,2018,10,,,,
SE,P_Oil,2018,3.6,,,,
SE,RES_Hydro_Large,2018,4.98,,,,
SE,RES_Hydro_Large_Base,2018,4.55,,,,
SE,RES_Hydro_Small,2018,11.22,,,,
SE,RES_PV_Utility_Avg,2018,0.472,,,,
SE,RES_Wind_Offshore_Transitional,2018,0.2,,,,
SE,RES_Wind_Onshore_Avg,2018,7.407,,,,
SE,X_Gasifier,2018,0,,,,
SI,CHP_Biomass_Solid,2018,0.077016339,,,,
SI,CHP_Coal_Hardcoal,2018,0.189835267,,,,
SI,CHP_Gas_CCGT_Natural,2018,0.117103127,,,,
SI,CHP_Oil,2018,0.001229258,,,,
SI,D_PHS,2018,0.18,,,,
SI,HHI_BF_BOF,2018,0.7351,,,,
SI,HHI_DRI_EAF,2018,0.1238,,,,
SI,HHI_Scrap_EAF,2018,0.1202,,,,
SI,HLI_Biomass,2018,0.0314,,,,
SI,HLI_Direct_Electric,2018,0.0041,,,,
SI,HLI_Gas_Boiler,2018,0.6792,,,,
SI,HLI_Hardcoal,2018,0.0101,,,,
SI,HLI_Lignite,2018,0.0034,,,,
SI,HLI_Oil_Boiler,2018,0.0292,,,,
SI,HLR_Biomass,2018,0.6297,,,,
SI,HLR_Direct_Electric,2018,0.1816,,,,
SI,HLR_Gas_Boiler,2018,3.9885,,,,
SI,HLR_Oil_Boiler,2018,0.308,,,,
SI,HMI_Biomass,2018,0.1381,,,,
SI,HMI_Gas,2018,2.0746,,,,
SI,HMI_Oil,2018,0.0404,,,,
SI,HMI_Steam_Electric,2018,0.0032,,,,
SI,P_Biomass,2018,0.057,,,,
SI,P_Coal_Hardcoal,2018,0.113,,,,
SI,P_Coal_Lignite,2018,0.85,,,,
SI,P_Gas,2018,0.084,,,,
SI,P_Gas_CCGT,2018,0,,,,
SI,P_Gas_OCGT,2018,0.35,,,,
SI,P_Nuclear,2018,0.696,,,,
SI,P_Oil,2018,0.335,,,,
SI,RES_Hydro_Large,2018,0.18,,,,
SI,RES_Hydro_Small,2018,1.073,,,,
SI,RES_PV_Utility_Avg,2018,0.268,,,,
SI,RES_Wind_Offshore_Transitional,2018,0.006,,,,
SI,RES_Wind_Onshore_Avg,2018,0,,,,
SI,X_Gasifier,2018,0,,,,
SK,CHP_Biomass_Solid,2018,0.546656417,,,,
SK,CHP_Coal_Hardcoal,2018,0.372584089,,,,
SK,CHP_Gas_CCGT_Natural,2018,0.483535651,,,,
SK,CHP_Oil,2018,0.246419661,,,,
SK,D_PHS,2018,0.96716,,,,
SK,HHI_BF_BOF,2018,7.2018,,,,
SK,HHI_DRI_EAF,2018,0.2718,,,,
SK,HHI_Scrap_EAF,2018,0.1633,,,,
SK,HLI_Biomass,2018,0.3254,,,,
SK,HLI_Direct_Electric,2018,0.0509,,,,
SK,HLI_Gas_Boiler,2018,1.7537,,,,
SK,HLI_Hardcoal,2018,0.0005,,,,
SK,HLI_Lignite,2018,0.0082,,,,
SK,HLI_Oil_Boiler,2018,0.0097,,,,
SK,HLR_Biomass,2018,0.0738,,,,
SK,HLR_Direct_Electric,2018,0.1739,,,,
SK,HLR_Gas_Boiler,2018,13.3524,,,,
SK,HLR_Hardcoal,2018,0.1718,,,,
SK,HLR_Oil_Boiler,2018,0.0247,,,,
SK,HMI_Biomass,2018,0.2407,,,,
SK,HMI_Gas,2018,7.7993,,,,
SK,HMI_HardCoal,2018,0.0234,,,,
SK,HMI_Oil,2018,0.0038,,,,
SK,HMI_Steam_Electric,2018,0.0042,,,,
SK,P_Biomass,2018,0.205956388,,,,
SK,P_Coal_Hardcoal,2018,0.424,,,,
SK,P_Coal_Lignite,2018,0.296,,,,
SK,P_Gas,2018,0.87856,,,,
SK,P_Gas_CCGT,2018,0.788,,,,
SK,P_Gas_OCGT,2018,0.068,,,,
SK,P_Nuclear,2018,1.8239,,,,
SK,P_Oil,2018,0.880699,,,,
SK,RES_Hydro_Large,2018,0.96716,,,,
SK,RES_Hydro_Small,2018,1.56805,,,,
SK,RES_PV_Utility_Avg,2018,0.534,,,,
SK,RES_Wind_Offshore_Transitional,2018,0,,,,
SK,RES_Wind_Onshore_Avg,2018,0.00314,,,,
TR,CHP_Coal_Hardcoal,2018,0.5529,,,,
TR,CHP_Gas_CCGT_Natural,2018,5.64614,,,,
TR,CHP_Oil,2018,0.464136,,,,
TR,HHI_BF_BOF,2018,21.5383,,,,
TR,HHI_DRI_EAF,2018,1.3392,,,,
TR,HHI_Scrap_EAF,2018,0.3361,,,,
TR,HLI_Direct_Electric,2018,0.039,,,,
TR,HLI_Gas_Boiler,2018,16.3564,,,,
TR,HLI_Hardcoal,2018,0.3752,,,,
TR,HLI_Lignite,2018,0.9017,,,,
TR,HLI_Oil_Boiler,2018,0.28,,,,
TR,HLR_Biomass,2018,3.7987,,,,
TR,HLR_Gas_Boiler,2018,73.0981,,,,
TR,HLR_Hardcoal,2018,7.778,,,,
TR,HLR_Oil_Boiler,2018,1.3043,,,,
TR,HMI_Gas,2018,48.6975,,,,
TR,HMI_HardCoal,2018,3.9265,,,,
TR,HMI_Oil,2018,0.8438,,,,
TR,HMI_Steam_Electric,2018,0.0336,,,,
TR,P_Biomass,2018,4.7,,,,
