Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
DK,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.5539,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HLI_Gas_Boiler,Heat_Low_Industrial,2018,21.0179,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HLI_Hardcoal,Heat_Low_Industrial,2018,2.2971,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HLI_Oil_Boiler,Heat_Low_Industrial,2018,9.2465,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,0.8398,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Gas,Heat_MediumHigh_Industrial,2018,9.8448,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.6932,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Oil,Heat_MediumHigh_Industrial,2018,17.1174,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.5239,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Biomass,Heat_MediumLow_Industrial,2018,0.7053,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Gas,Heat_MediumLow_Industrial,2018,11.0773,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,1.0713,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMHI_Oil,Heat_MediumLow_Industrial,2018,5.3683,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
DK,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.8061,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HHI_BF_BOF,Heat_High_Industrial,2018,0.0852,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.02,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HHI_DRI_EAF,Heat_High_Industrial,2018,0.1864,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.0226,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HLI_Biomass,Heat_Low_Industrial,2018,0.1743,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HLI_Direct_Electric,Heat_Low_Industrial,2018,0.1853,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HLI_Gas_Boiler,Heat_Low_Industrial,2018,1.7027,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HLI_Hardcoal,Heat_Low_Industrial,2018,0.5754,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HLI_Oil_Boiler,Heat_Low_Industrial,2018,1.8719,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,0.1462,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Gas,Heat_MediumHigh_Industrial,2018,1.3467,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.2013,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Oil,Heat_MediumHigh_Industrial,2018,1.0156,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.0771,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Biomass,Heat_MediumLow_Industrial,2018,0.0815,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Gas,Heat_MediumLow_Industrial,2018,1.0587,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,0.2013,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMHI_Oil,Heat_MediumLow_Industrial,2018,0.8393,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
EE,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.0996,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HHI_BF_BOF,Heat_High_Industrial,2018,12.511,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,2.0298,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HHI_DRI_EAF,Heat_High_Industrial,2018,92.9861,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HHI_Scrap_EAF,Heat_High_Industrial,2018,4.2965,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HLI_Biomass,Heat_Low_Industrial,2018,32.9412,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HLI_Direct_Electric,Heat_Low_Industrial,2018,10.0618,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HLI_Gas_Boiler,Heat_Low_Industrial,2018,139.6208,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HLI_Hardcoal,Heat_Low_Industrial,2018,2.3587,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HLI_Oil_Boiler,Heat_Low_Industrial,2018,71.5079,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,23.2804,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Gas,Heat_MediumHigh_Industrial,2018,179.4425,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,9.4131,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Oil,Heat_MediumHigh_Industrial,2018,200.9301,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,5.324,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Biomass,Heat_MediumLow_Industrial,2018,17.3284,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Gas,Heat_MediumLow_Industrial,2018,75.2216,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,1.888,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMHI_Oil,Heat_MediumLow_Industrial,2018,48.6685,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
ES,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,4.6261,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HHI_BF_BOF,Heat_High_Industrial,2018,31.9727,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry (See calculation file) - District Heat (proportional),25.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,1.6484,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry (See calculation file) - District Heat (proportional),25.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HLI_Biomass,Heat_Low_Industrial,2018,41.3408,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.6811,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HLI_Gas_Boiler,Heat_Low_Industrial,2018,5.8885,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HLI_Hardcoal,Heat_Low_Industrial,2018,3.3489,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HLI_Oil_Boiler,Heat_Low_Industrial,2018,17.648,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,99.2338,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Gas,Heat_MediumHigh_Industrial,2018,16.202,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,8.7596,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Oil,Heat_MediumHigh_Industrial,2018,42.572,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,2.6604,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Biomass,Heat_MediumLow_Industrial,2018,24.6171,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Gas,Heat_MediumLow_Industrial,2018,4.3167,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,2.3479,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMHI_Oil,Heat_MediumLow_Industrial,2018,10.3178,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FI,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.8858,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HHI_DRI_EAF,Heat_High_Industrial,2018,48.5835,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry (See calculation file) - District Heat (proportional),25.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,HHI_Scrap_EAF,Heat_High_Industrial,2018,61.9003,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry (See calculation file) - District Heat (proportional) + slight adjustment,25.02.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HHI_BF_BOF,Heat_High_Industrial,2018,0.5522,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.0734,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HHI_DRI_EAF,Heat_High_Industrial,2018,3.6901,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.3772,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HLI_Biomass,Heat_Low_Industrial,2018,2.2698,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.5311,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HLI_Gas_Boiler,Heat_Low_Industrial,2018,6.7022,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HLI_Hardcoal,Heat_Low_Industrial,2018,4.9699,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HLI_Oil_Boiler,Heat_Low_Industrial,2018,20.9319,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,0.6716,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_Gas,Heat_MediumHigh_Industrial,2018,5.1864,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
GR,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,1.3052,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
