Region,Technology,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,P_Wind_Offshore_Deep,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2021,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Deep,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - deep waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2018,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2021,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Shallow,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters near- shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2018,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2020,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2021,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2025,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2030,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2035,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2040,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2045,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Offshore_Transitional,1,2050,0.010833333,,MEUR/PJ,Wind-offshore - shallow waters distant from shore high resource area Power&Heat EU Reference Scenario 2020,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,1,2018,0.005,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,1,2020,0.005,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Avg,1,2021,0.798813119,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2025,0.779059155,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2030,0.746619736,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2035,0.73099738,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2040,0.715375024,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2045,0.707235762,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Avg,1,2050,0.6990965,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2018,0.004166667,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Inf,1,2020,0.004166667,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Inf,1,2021,0.798813119,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2025,0.779059155,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2030,0.746619736,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2035,0.73099738,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2040,0.715375024,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2045,0.707235762,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Inf,1,2050,0.6990965,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2018,0.006388889,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Opt,1,2020,0.006388889,,MEUR/PJ,Wind onshore- Table 1.7- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options- Appendix A Supplementary data,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,P_Wind_Onshore_Opt,1,2021,0.798813119,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2025,0.779059155,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2030,0.746619736,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2035,0.73099738,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2040,0.715375024,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2045,0.707235762,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,P_Wind_Onshore_Opt,1,2050,0.6990965,,MEUR/PJ,Onshore turbines - https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,PSNG_Air_Bio,1,2018,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2020,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2025,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2030,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2035,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2040,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2045,0,,MEUR/PJ,,,
World,PSNG_Air_Bio,1,2050,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2018,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2020,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2025,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2030,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2035,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2040,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2045,0,,MEUR/PJ,,,
World,PSNG_Air_Conv,1,2050,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2018,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2020,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2025,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2030,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2035,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2040,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2045,0,,MEUR/PJ,,,
World,PSNG_Air_H2,1,2050,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2018,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2020,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2025,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2030,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2035,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2040,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2045,0,,MEUR/PJ,,,
World,PSNG_Rail_Conv,1,2050,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2018,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2020,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2025,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2030,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2035,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2040,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2045,0,,MEUR/PJ,,,
World,PSNG_Rail_Electric,1,2050,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2018,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2020,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2025,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2030,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2035,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2040,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2045,0,,MEUR/PJ,,,
World,PSNG_Road_BEV,1,2050,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2018,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2020,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2025,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2030,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2035,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2040,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2045,0,,MEUR/PJ,,,
World,PSNG_Road_H2,1,2050,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2018,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2020,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2025,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2030,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2035,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2040,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2045,0,,MEUR/PJ,,,
World,PSNG_Road_ICE,1,2050,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2018,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2020,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2025,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2030,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2035,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2040,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2045,0,,MEUR/PJ,,,
World,PSNG_Road_PHEV,1,2050,0,,MEUR/PJ,,,
DE,R_Biogas,1,2018,5.176925274,,MEUR/PJ,,,
DE,R_Biogas,1,2020,4.681741117,,MEUR/PJ,,,
DE,R_Biogas,1,2025,4.963095752,,MEUR/PJ,,,
DE,R_Biogas,1,2030,5.244450386,,MEUR/PJ,,,
DE,R_Biogas,1,2035,5.52580502,,MEUR/PJ,,,
DE,R_Biogas,1,2040,5.807159655,,MEUR/PJ,,,
DE,R_Biogas,1,2045,6.088514289,,MEUR/PJ,,,
DE,R_Biogas,1,2050,6.369868924,,MEUR/PJ,,,
DE,R_Coal_Hardcoal,1,2018,2.138888889,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2020,2.138888889,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2025,2.333333333,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2030,2.555555556,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2035,2.833333333,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2040,3.083333333,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2045,3.083333333,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Hardcoal,1,2050,3.083333333,,MEUR/PJ,Coal Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Coal_Lignite,1,2018,2.324665638,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2020,1.413396708,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2025,1.342726872,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2030,1.275590529,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2035,1.211811002,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2040,1.151220452,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2045,1.09365943,,MEUR/PJ,,,
DE,R_Coal_Lignite,1,2050,1.038976458,,MEUR/PJ,,,
DE,R_Gas,1,2018,6.166666667,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2020,6.166666667,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2025,8.333333333,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2030,9.083333333,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2035,10.02777778,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2040,11.16666667,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2045,11.16666667,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Gas,1,2050,11.16666667,,MEUR/PJ,Natural Gas Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Grass,1,2018,3.384912679,,MEUR/PJ,,,
DE,R_Grass,1,2020,3.061138423,,MEUR/PJ,,,
DE,R_Grass,1,2025,3.245101068,,MEUR/PJ,,,
DE,R_Grass,1,2030,3.429063714,,MEUR/PJ,,,
DE,R_Grass,1,2035,3.61302636,,MEUR/PJ,,,
DE,R_Grass,1,2040,3.796989005,,MEUR/PJ,,,
DE,R_Grass,1,2045,3.980951651,,MEUR/PJ,,,
DE,R_Grass,1,2050,4.164914296,,MEUR/PJ,,,
DE,R_Nuclear,1,2018,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2020,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2025,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2030,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2035,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2040,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2045,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Nuclear,1,2050,0.722222222,,MEUR/PJ,Uranium Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2018,9.788888889,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2020,9.788888889,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2025,11.06111111,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2030,12.33333333,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2035,12.20555556,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2040,12.07777778,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
DE,R_Oil,1,2045,12.07777778,,MEUR/PJ,Oil Table 1.9- Financial assumptions for the fossil fuel price and GHG emission cost- High cost of slow energy transitions for emerging countries: On the case of Egypt's pathway options Appendix A Supplementary data,16.10.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
