Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
DE_NI,P_Gas_OCGT,Power,2018,4.12077,,PJ,,,
DE_NRW,P_Coal_Hardcoal,Power,2018,90.8151,,PJ,,,
DE_NRW,P_Coal_Lignite,Power,2018,148.28,,PJ,,,
DE_NRW,P_Oil,Power,2018,2.80797,,PJ,,,
DE_NRW,RES_Hydro_Large,Power,2018,0.842786,,PJ,,,
DE_NRW,RES_Hydro_Small,Power,2018,0.399214,,PJ,,,
DE_NRW,RES_PV_Utility_Opt,Power,2018,13.542,,PJ,,,
DE_NRW,RES_Wind_Onshore_Opt,Power,2018,49.286,,PJ,,,
DE_NRW,HLI_Hardcoal,Heat_Low_Industrial,2018,3.38723,,PJ,,,
DE_NRW,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.481428,,PJ,,,
DE_NRW,HMI_HardCoal,Heat_Medium_Industrial,2018,3.31405,,PJ,,,
DE_NRW,HMI_Oil,Heat_Medium_Industrial,2018,21.0573,,PJ,,,
DE_NRW,HHI_BF_BOF,Heat_High_Industrial,2018,112.988,,PJ,,,
DE_NRW,CHP_Coal_Lignite,Power,2018,109.938,,PJ,,,
DE_NRW,CHP_Coal_Hardcoal,Power,2018,57.0251,,PJ,,,
DE_NRW,CHP_Biomass_Solid,Power,2018,31.5801,,PJ,,,
DE_NRW,CHP_Gas_CCGT_Natural,Power,2018,85.4543,,PJ,,,
DE_NRW,P_Gas_CCGT,Power,2018,15.0263,,PJ,,,
DE_NRW,P_Gas_Engines,Power,2018,2.40478,,PJ,,,
DE_NRW,P_Gas_OCGT,Power,2018,6.27066,,PJ,,,
DE_RP,RES_Hydro_Large,Power,2018,2.2515,,PJ,,,
DE_RP,RES_Hydro_Small,Power,2018,1.0665,,PJ,,,
DE_RP,RES_PV_Utility_Opt,Power,2018,6.337,,PJ,,,
DE_RP,RES_Wind_Onshore_Opt,Power,2018,5.92462,,PJ,,,
DE_RP,HLI_Hardcoal,Heat_Low_Industrial,2018,0.810748,,PJ,,,
DE_RP,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0918746,,PJ,,,
DE_RP,HMI_HardCoal,Heat_Medium_Industrial,2018,0.793232,,PJ,,,
DE_RP,HMI_Oil,Heat_Medium_Industrial,2018,4.01852,,PJ,,,
DE_RP,HHI_BF_BOF,Heat_High_Industrial,2018,21.5623,,PJ,,,
DE_RP,CHP_Coal_Hardcoal,Power,2018,0.0651474,,PJ,,,
DE_RP,CHP_Biomass_Solid,Power,2018,2.77661,,PJ,,,
DE_RP,CHP_Gas_CCGT_Natural,Power,2018,10.4236,,PJ,,,
DE_SH,P_Coal_Hardcoal,Power,2018,3.67306,,PJ,,,
DE_SH,P_Nuclear,Power,2018,39.0655,,PJ,,,
DE_SH,P_Oil,Power,2018,0.536112,,PJ,,,
DE_SH,RES_Hydro_Large,Power,2018,0.0196786,,PJ,,,
DE_SH,RES_Hydro_Small,Power,2018,0.00932143,,PJ,,,
DE_SH,RES_PV_Utility_Opt,Power,2018,4.64,,PJ,,,
DE_SH,RES_Wind_Offshore_Transitional,Power,2018,12.6311,,PJ,,,
DE_SH,RES_Wind_Onshore_Opt,Power,2018,30.4078,,PJ,,,
DE_SH,HLI_Hardcoal,Heat_Low_Industrial,2018,0.607972,,PJ,,,
DE_SH,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0282862,,PJ,,,
DE_SH,HMI_HardCoal,Heat_Medium_Industrial,2018,0.594837,,PJ,,,
DE_SH,HMI_Oil,Heat_Medium_Industrial,2018,1.23722,,PJ,,,
DE_SH,HHI_BF_BOF,Heat_High_Industrial,2018,6.63856,,PJ,,,
DE_SH,CHP_Coal_Hardcoal,Power,2018,7.48852,,PJ,,,
DE_SH,CHP_Biomass_Solid,Power,2018,6.20164,,PJ,,,
DE_SH,CHP_Gas_CCGT_Natural,Power,2018,2.2519,,PJ,,,
DE_SL,P_Coal_Hardcoal,Power,2018,7.2473,,PJ,,,
DE_SL,RES_Hydro_Large,Power,2018,0.118251,,PJ,,,
DE_SL,RES_Hydro_Small,Power,2018,0.216749,,PJ,,,
DE_SL,RES_PV_Utility_Opt,Power,2018,1.357,,PJ,,,
DE_SL,RES_Wind_Onshore_Opt,Power,2018,2.71679,,PJ,,,
DE_SL,HLI_Hardcoal,Heat_Low_Industrial,2018,0.357946,,PJ,,,
DE_SL,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0406011,,PJ,,,
DE_SL,HMI_HardCoal,Heat_Medium_Industrial,2018,0.350212,,PJ,,,
DE_SL,HMI_Oil,Heat_Medium_Industrial,2018,1.77586,,PJ,,,
DE_SL,HHI_BF_BOF,Heat_High_Industrial,2018,9.52877,,PJ,,,
DE_SL,CHP_Coal_Hardcoal,Power,2018,3.94008,,PJ,,,
DE_SL,CHP_Biomass_Solid,Power,2018,0.624327,,PJ,,,
DE_SL,CHP_Gas_CCGT_Natural,Power,2018,2.80094,,PJ,,,
DE_SN,P_Coal_Lignite,Power,2018,31.2743,,PJ,,,
DE_SN,P_Oil,Power,2018,0.450334,,PJ,,,
DE_SN,RES_Hydro_Large,Power,2018,0.747554,,PJ,,,
DE_SN,RES_Hydro_Small,Power,2018,0.103446,,PJ,,,
DE_SN,RES_PV_Utility_Opt,Power,2018,5.626,,PJ,,,
DE_SN,RES_Wind_Onshore_Opt,Power,2018,10.8493,,PJ,,,
DE_SN,HLI_Hardcoal,Heat_Low_Industrial,2018,0.730511,,PJ,,,
DE_SN,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0515067,,PJ,,,
DE_SN,HMI_HardCoal,Heat_Medium_Industrial,2018,0.714729,,PJ,,,
DE_SN,HMI_Oil,Heat_Medium_Industrial,2018,2.25286,,PJ,,,
DE_SN,HHI_BF_BOF,Heat_High_Industrial,2018,12.0882,,PJ,,,
DE_SN,CHP_Coal_Lignite,Power,2018,106.673,,PJ,,,
DE_SN,CHP_Biomass_Solid,Power,2018,13.8265,,PJ,,,
DE_SN,CHP_Gas_CCGT_Natural,Power,2018,19.5966,,PJ,,,
DE_ST,P_Oil,Power,2018,3.17883,,PJ,,,
DE_ST,RES_Hydro_Large,Power,2018,0.335443,,PJ,,,
DE_ST,RES_Hydro_Small,Power,2018,0.0305566,,PJ,,,
DE_ST,RES_PV_Utility_Opt,Power,2018,6.539,,PJ,,,
DE_ST,RES_Wind_Onshore_Opt,Power,2018,30,,PJ,,,
DE_ST,HLI_Hardcoal,Heat_Low_Industrial,2018,0.491405,,PJ,,,
DE_ST,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0841924,,PJ,,,
DE_ST,HMI_HardCoal,Heat_Medium_Industrial,2018,0.480788,,PJ,,,
DE_ST,HMI_Oil,Heat_Medium_Industrial,2018,3.68251,,PJ,,,
DE_ST,HHI_BF_BOF,Heat_High_Industrial,2018,19.7593,,PJ,,,
DE_ST,CHP_Coal_Lignite,Power,2018,31.4073,,PJ,,,
DE_ST,CHP_Biomass_Solid,Power,2018,8.00799,,PJ,,,
DE_ST,CHP_Gas_CCGT_Natural,Power,2018,16.1916,,PJ,,,
DE_ST,P_Gas_CCGT,Power,2018,3.09611,,PJ,,,
DE_ST,P_Gas_Engines,Power,2018,0.495498,,PJ,,,
DE_ST,P_Gas_OCGT,Power,2018,1.29205,,PJ,,,
DE_TH,RES_Wind_Onshore_Opt,Power,2018,11.555,,PJ,,,
DE_TH,HLI_Hardcoal,Heat_Low_Industrial,2018,0.447001,,PJ,,,
DE_TH,HLI_Oil_Boiler,Heat_Low_Industrial,2018,0.0340317,,PJ,,,
DE_TH,HMI_HardCoal,Heat_Medium_Industrial,2018,0.437344,,PJ,,,
DE_TH,HMI_Oil,Heat_Medium_Industrial,2018,1.48852,,PJ,,,
DE_TH,HHI_BF_BOF,Heat_High_Industrial,2018,7.98699,,PJ,,,
DE_TH,CHP_Biomass_Solid,Power,2018,5.96644,,PJ,,,
DE_TH,CHP_Gas_CCGT_Natural,Power,2018,6.27172,,PJ,,,
